Category,Subcategory,Difficulty,Question,Answer,Image
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Toni Collette,resources/actresses/qm-actresses-074.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Goldie Hawn,resources/actresses/qm-actresses-075.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Gemma Chan,resources/actresses/qm-actresses-076.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Lucy Liu,resources/actresses/qm-actresses-077.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Kristen Wiig,resources/actresses/qm-actresses-078.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Amber Heard,resources/actresses/qm-actresses-079.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Amy Adams,resources/actresses/qm-actresses-080.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Naomie Harris,resources/actresses/qm-actresses-081.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Sarah Silverman,resources/actresses/qm-actresses-082.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Saoirse Ronan,resources/actresses/qm-actresses-083.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Minnie Driver,resources/actresses/qm-actresses-084.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Carmen Electra,resources/actresses/qm-actresses-085.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Viola Davis,resources/actresses/qm-actresses-086.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Eva Green,resources/actresses/qm-actresses-087.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Myanna Buring,resources/actresses/qm-actresses-088.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Judith Godreche,resources/actresses/qm-actresses-089.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Perdita Weeks,resources/actresses/qm-actresses-090.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Emilia Fox,resources/actresses/qm-actresses-091.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Noomi Rapace,resources/actresses/qm-actresses-092.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Elsa Patakv,resources/actresses/qm-actresses-093.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Alice Eve,resources/actresses/qm-actresses-094.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Dianna Agron,resources/actresses/qm-actresses-095.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Zoe Tapper,resources/actresses/qm-actresses-096.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Olivia Williams,resources/actresses/qm-actresses-097.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Bella Heathcote,resources/actresses/qm-actresses-098.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Katie Wallack,resources/actresses/qm-actresses-099.jpg
MOVIES,ACTRESSES,HARD,Who is this Hollywood actress?,Liz White,resources/actresses/qm-actresses-100.jpg
MUSIC,BANDLOGOS,EASY,Name this music band,AC/DC,resources/bandlogos/qm-bandlogos-1.jpg
MUSIC,BANDLOGOS,EASY,Name this music band,Bee Gees,resources/bandlogos/qm-bandlogos-2.jpg
MUSIC,BANDLOGOS,EASY,Name this music band,Guns N Roses,resources/bandlogos/qm-bandlogos-3.jpg
MUSIC,BANDLOGOS,EASY,Name this music band,Michael Jackson,resources/bandlogos/qm-bandlogos-4.jpg
MUSIC,BANDLOGOS,EASY,Name this music band,Mumford & Sons,resources/bandlogos/qm-bandlogos-5.jpg
MUSIC,BANDLOGOS,EASY,Name this music band,Blur,resources/bandlogos/qm-bandlogos-6.jpg
MUSIC,BANDLOGOS,EASY,Name this music band,Pearl Jam,resources/bandlogos/qm-bandlogos-7.jpg
MUSIC,BANDLOGOS,EASY,Name this music band,REM,resources/bandlogos/qm-bandlogos-8.jpg
MUSIC,BANDLOGOS,EASY,Name this music band,Spicegirls,resources/bandlogos/qm-bandlogos-9.jpg
MUSIC,BANDLOGOS,EASY,Name this music band,The Who,resources/bandlogos/qm-bandlogos-10.jpg
MUSIC,BANDLOGOS,EASY,Name this music band,Black Eyed Peas,resources/bandlogos/qm-bandlogos-11.jpg
MUSIC,BANDLOGOS,EASY,Name this music band,Black Sabbath,resources/bandlogos/qm-bandlogos-12.jpg
MUSIC,BANDLOGOS,EASY,Name this music band,Green Day,resources/bandlogos/qm-bandlogos-13.jpg
MUSIC,BANDLOGOS,EASY,Name this music band,Inxs,resources/bandlogos/qm-bandlogos-14.jpg
MUSIC,BANDLOGOS,EASY,Name this music band,UB40,resources/bandlogos/qm-bandlogos-15.jpg
MUSIC,BANDLOGOS,EASY,Name this music band,Daft Punk,resources/bandlogos/qm-bandlogos-16.jpg
MUSIC,BANDLOGOS,EASY,Name this music band,The Doors,resources/bandlogos/qm-bandlogos-17.jpg
MUSIC,BANDLOGOS,EASY,Name this music band,Iron Maiden,resources/bandlogos/qm-bandlogos-18.jpg
MUSIC,BANDLOGOS,EASY,Name this music band,Jimi Hendricks,resources/bandlogos/qm-bandlogos-19.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Mgmt,resources/bandlogos/qm-bandlogos-20.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Linkin Park,resources/bandlogos/qm-bandlogos-21.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Mc5,resources/bandlogos/qm-bandlogos-22.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Nickelback,resources/bandlogos/qm-bandlogos-23.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Status Quo,resources/bandlogos/qm-bandlogos-24.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,The Beatles,resources/bandlogos/qm-bandlogos-25.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Deep Purple,resources/bandlogos/qm-bandlogos-26.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Motorhead,resources/bandlogos/qm-bandlogos-27.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Muse,resources/bandlogos/qm-bandlogos-28.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Sex Pistols,resources/bandlogos/qm-bandlogos-29.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Stone Roses,resources/bandlogos/qm-bandlogos-30.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Rolling Stones,resources/bandlogos/qm-bandlogos-31.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,The Clash,resources/bandlogos/qm-bandlogos-32.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,The Police,resources/bandlogos/qm-bandlogos-33.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Vampire Weekend,resources/bandlogos/qm-bandlogos-34.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Yes,resources/bandlogos/qm-bandlogos-35.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Anthrax,resources/bandlogos/qm-bandlogos-36.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Kiss,resources/bandlogos/qm-bandlogos-37.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Led Zeppelin,resources/bandlogos/qm-bandlogos-38.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Pixies,resources/bandlogos/qm-bandlogos-39.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,The Strokes,resources/bandlogos/qm-bandlogos-40.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Bon Jovi,resources/bandlogos/qm-bandlogos-41.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Gorillaz,resources/bandlogos/qm-bandlogos-42.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Judas Priest,resources/bandlogos/qm-bandlogos-43.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Pink Floyd,resources/bandlogos/qm-bandlogos-44.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Talking Heads,resources/bandlogos/qm-bandlogos-45.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Boston,resources/bandlogos/qm-bandlogos-46.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Def Leppard,resources/bandlogos/qm-bandlogos-47.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Depeche Mode,resources/bandlogos/qm-bandlogos-48.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Joy Division,resources/bandlogos/qm-bandlogos-49.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Motley Crue,resources/bandlogos/qm-bandlogos-50.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Libertines,resources/bandlogos/qm-bandlogos-51.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Prodigy,resources/bandlogos/qm-bandlogos-52.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Queen,resources/bandlogos/qm-bandlogos-53.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Run DMC,resources/bandlogos/qm-bandlogos-54.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Santana,resources/bandlogos/qm-bandlogos-55.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Blondie,resources/bandlogos/qm-bandlogos-56.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Bob Marley & the Wailers,resources/bandlogos/qm-bandlogos-57.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,Kaiser Chiefs,resources/bandlogos/qm-bandlogos-58.jpg
MUSIC,BANDLOGOS,MEDIUM,Name this music band,The Black Keys,resources/bandlogos/qm-bandlogos-59.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,The Kinks,resources/bandlogos/qm-bandlogos-60.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Duran Duran,resources/bandlogos/qm-bandlogos-61.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Foreigner,resources/bandlogos/qm-bandlogos-62.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Kraftwerk,resources/bandlogos/qm-bandlogos-63.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Maroon 5,resources/bandlogos/qm-bandlogos-64.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Sonic Youth,resources/bandlogos/qm-bandlogos-65.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Aerosmith,resources/bandlogos/qm-bandlogos-66.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Arctic Monkeys,resources/bandlogos/qm-bandlogos-67.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Fatboy Slim,resources/bandlogos/qm-bandlogos-68.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Kasabian,resources/bandlogos/qm-bandlogos-69.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Van Halen,resources/bandlogos/qm-bandlogos-70.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Faith No More,resources/bandlogos/qm-bandlogos-71.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Foo Fighters,resources/bandlogos/qm-bandlogos-72.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Jamiroquai,resources/bandlogos/qm-bandlogos-73.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Justice,resources/bandlogos/qm-bandlogos-74.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Nirvana,resources/bandlogos/qm-bandlogos-75.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Cream,resources/bandlogos/qm-bandlogos-76.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Destinys Child,resources/bandlogos/qm-bandlogos-77.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,The Killers,resources/bandlogos/qm-bandlogos-78.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,The White Stripes,resources/bandlogos/qm-bandlogos-79.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Whitesnake,resources/bandlogos/qm-bandlogos-80.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Beastie Boys,resources/bandlogos/qm-bandlogos-81.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Fall Out Boy,resources/bandlogos/qm-bandlogos-82.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Flaming Lips,resources/bandlogos/qm-bandlogos-83.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,New York Dolls,resources/bandlogos/qm-bandlogos-84.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Prince,resources/bandlogos/qm-bandlogos-85.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Groove Armada,resources/bandlogos/qm-bandlogos-86.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Metallica,resources/bandlogos/qm-bandlogos-87.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Nine Inch Nails,resources/bandlogos/qm-bandlogos-88.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Radiohead,resources/bandlogos/qm-bandlogos-89.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Ramones,resources/bandlogos/qm-bandlogos-90.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Lou Reed,resources/bandlogos/qm-bandlogos-91.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Madness,resources/bandlogos/qm-bandlogos-92.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,The Cure,resources/bandlogos/qm-bandlogos-93.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Wu-Tang Clan,resources/bandlogos/qm-bandlogos-94.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,ZZ Top,resources/bandlogos/qm-bandlogos-95.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Misfits,resources/bandlogos/qm-bandlogos-96.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Public Enemy,resources/bandlogos/qm-bandlogos-97.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,T Rex,resources/bandlogos/qm-bandlogos-98.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,The Specials,resources/bandlogos/qm-bandlogos-99.jpg
MUSIC,BANDLOGOS,HARD,Name this music band,Thin Lizzy,resources/bandlogos/qm-bandlogos-100.jpg
Geography,Capitals,EASY,Name this capital city,Paris,resources/capitals/qm-capital-1.jpg
Geography,Capitals,EASY,Name this capital city,Rome,resources/capitals/qm-capital-2.jpg
Geography,Capitals,EASY,Name this capital city,Washington DC,resources/capitals/qm-capital-3.jpg
Geography,Capitals,EASY,Name this capital city,Dublin,resources/capitals/qm-capital-4.jpg
Geography,Capitals,EASY,Name this capital city,Madrid,resources/capitals/qm-capital-5.jpg
Geography,Capitals,EASY,Name this capital city,Stockholm,resources/capitals/qm-capital-6.jpg
Geography,Capitals,EASY,Name this capital city,Amsterdam,resources/capitals/qm-capital-7.jpg
Geography,Capitals,EASY,Name this capital city,Belfast,resources/capitals/qm-capital-8.jpg
Geography,Capitals,EASY,Name this capital city,Berlin,resources/capitals/qm-capital-9.jpg
Geography,Capitals,EASY,Name this capital city,Canberra,resources/capitals/qm-capital-10.jpg
Geography,Capitals,EASY,Name this capital city,Mexico City,resources/capitals/qm-capital-11.jpg
Geography,Capitals,EASY,Name this capital city,New Delhi,resources/capitals/qm-capital-12.jpg
Geography,Capitals,EASY,Name this capital city,Ottawa,resources/capitals/qm-capital-13.jpg
Geography,Capitals,EASY,Name this capital city,Tokyo,resources/capitals/qm-capital-14.jpg
Geography,Capitals,EASY,Name this capital city,Lisbon,resources/capitals/qm-capital-15.jpg
Geography,Capitals,EASY,Name this capital city,Pretoria,resources/capitals/qm-capital-16.jpg
Geography,Capitals,EASY,Name this capital city,Vienna,resources/capitals/qm-capital-17.jpg
Geography,Capitals,EASY,Name this capital city,Wellington,resources/capitals/qm-capital-18.jpg
Geography,Capitals,EASY,Name this capital city,Athens,resources/capitals/qm-capital-19.jpg
Geography,Capitals,MEDIUM,Name this capital city,Copenhagen,resources/capitals/qm-capital-20.jpg
Geography,Capitals,MEDIUM,Name this capital city,Moscow,resources/capitals/qm-capital-21.jpg
Geography,Capitals,MEDIUM,Name this capital city,Oslo,resources/capitals/qm-capital-22.jpg
Geography,Capitals,MEDIUM,Name this capital city,Prague,resources/capitals/qm-capital-23.jpg
Geography,Capitals,MEDIUM,Name this capital city,Beijing,resources/capitals/qm-capital-24.jpg
Geography,Capitals,MEDIUM,Name this capital city,Cairo,resources/capitals/qm-capital-25.jpg
Geography,Capitals,MEDIUM,Name this capital city,Rekjavik,resources/capitals/qm-capital-26.jpg
Geography,Capitals,MEDIUM,Name this capital city,Algiers,resources/capitals/qm-capital-27.jpg
Geography,Capitals,MEDIUM,Name this capital city,Beirut,resources/capitals/qm-capital-28.jpg
Geography,Capitals,MEDIUM,Name this capital city,Beunos Aires,resources/capitals/qm-capital-29.jpg
Geography,Capitals,MEDIUM,Name this capital city,Colombo,resources/capitals/qm-capital-30.jpg
Geography,Capitals,MEDIUM,Name this capital city,Minsk,resources/capitals/qm-capital-31.jpg
Geography,Capitals,MEDIUM,Name this capital city,Rijadh,resources/capitals/qm-capital-32.jpg
Geography,Capitals,MEDIUM,Name this capital city,Warsaw,resources/capitals/qm-capital-33.jpg
Geography,Capitals,MEDIUM,Name this capital city,Havana,resources/capitals/qm-capital-34.jpg
Geography,Capitals,MEDIUM,Name this capital city,Helsinki,resources/capitals/qm-capital-35.jpg
Geography,Capitals,MEDIUM,Name this capital city,Porto Novo,resources/capitals/qm-capital-36.jpg
Geography,Capitals,MEDIUM,Name this capital city,Riga,resources/capitals/qm-capital-37.jpg
Geography,Capitals,MEDIUM,Name this capital city,Santiago,resources/capitals/qm-capital-38.jpg
Geography,Capitals,MEDIUM,Name this capital city,Bangkok,resources/capitals/qm-capital-39.jpg
Geography,Capitals,MEDIUM,Name this capital city,Luxembourg,resources/capitals/qm-capital-40.jpg
Geography,Capitals,MEDIUM,Name this capital city,Zagreb,resources/capitals/qm-capital-41.jpg
Geography,Capitals,MEDIUM,Name this capital city,Bogota,resources/capitals/qm-capital-42.jpg
Geography,Capitals,MEDIUM,Name this capital city,Brasilia,resources/capitals/qm-capital-43.jpg
Geography,Capitals,MEDIUM,Name this capital city,Budapest,resources/capitals/qm-capital-44.jpg
Geography,Capitals,MEDIUM,Name this capital city,Jakarta,resources/capitals/qm-capital-45.jpg
Geography,Capitals,MEDIUM,Name this capital city,Addis Ababa,resources/capitals/qm-capital-46.jpg
Geography,Capitals,MEDIUM,Name this capital city,Baghdad,resources/capitals/qm-capital-47.jpg
Geography,Capitals,MEDIUM,Name this capital city,Brussels,resources/capitals/qm-capital-48.jpg
Geography,Capitals,MEDIUM,Name this capital city,Harare,resources/capitals/qm-capital-49.jpg
Geography,Capitals,MEDIUM,Name this capital city,Kiev,resources/capitals/qm-capital-50.jpg
Geography,Capitals,MEDIUM,Name this capital city,Rabat,resources/capitals/qm-capital-51.jpg
Geography,Capitals,MEDIUM,Name this capital city,Abu Dhabi,resources/capitals/qm-capital-52.jpg
Geography,Capitals,MEDIUM,Name this capital city,Asuncion,resources/capitals/qm-capital-53.jpg
Geography,Capitals,MEDIUM,Name this capital city,Hanoi,resources/capitals/qm-capital-54.jpg
Geography,Capitals,MEDIUM,Name this capital city,Lima,resources/capitals/qm-capital-55.jpg
Geography,Capitals,MEDIUM,Name this capital city,Pyongyang,resources/capitals/qm-capital-56.jpg
Geography,Capitals,MEDIUM,Name this capital city,Rangoon,resources/capitals/qm-capital-57.jpg
Geography,Capitals,MEDIUM,Name this capital city,Tripoli,resources/capitals/qm-capital-58.jpg
Geography,Capitals,MEDIUM,Name this capital city,Khartoum,resources/capitals/qm-capital-59.jpg
Geography,Capitals,HARD,Name this capital city,Kuala Lumpar,resources/capitals/qm-capital-60.jpg
Geography,Capitals,HARD,Name this capital city,Vilnius,resources/capitals/qm-capital-61.jpg
Geography,Capitals,HARD,Name this capital city,Accra,resources/capitals/qm-capital-62.jpg
Geography,Capitals,HARD,Name this capital city,Berne,resources/capitals/qm-capital-63.jpg
Geography,Capitals,HARD,Name this capital city,Bishkek,resources/capitals/qm-capital-64.jpg
Geography,Capitals,HARD,Name this capital city,Bucharest,resources/capitals/qm-capital-65.jpg
Geography,Capitals,HARD,Name this capital city,Nicosia,resources/capitals/qm-capital-66.jpg
Geography,Capitals,HARD,Name this capital city,Tehran,resources/capitals/qm-capital-67.jpg
Geography,Capitals,HARD,Name this capital city,Bratislava,resources/capitals/qm-capital-68.jpg
Geography,Capitals,HARD,Name this capital city,Dhaka,resources/capitals/qm-capital-69.jpg
